species,latitude,longitude,date_time,wind_speed,temperature,pressure,humidity
muledeer,-1.9710483677520263,30.0707303722903,2025-02-27T14:19:34,1.1609281149285917,20.018194598739,1005.680678729425,65.22032881744994
muledeer,-1.9136999807099007,30.12744623718883,2025-02-27T22:50:03,0.018976267453318374,24.415258637890645,1010.7833202190001,58.65245500409189
lion,-1.9755417889382567,30.012560087823854,2025-02-27T13:42:44,12.105319106223373,17.68843072441596,1016.6800687404063,58.697596775430135
elephant,-1.9003347098696912,30.02085834749839,2025-02-27T10:04:14,3.5890265400867345,17.67718121912378,1006.8865905058764,76.70700395757135
otter,-1.9127557861200826,30.02757418609169,2025-02-27T20:25:46,6.285388819011203,20.6364639387278,1018.3735963064129,69.31325546703057
turkey,-1.9826153527257924,30.08644990651737,2025-02-27T23:05:59,13.31069913517158,27.173609453756463,1009.611967159486,60.11579680183063
horse,-1.9374655472935747,30.08010401469208,2025-02-27T09:57:04,5.8940808686724475,22.856255232098594,1019.8878987495074,51.01519567733298
elephant,-1.9265137575138904,30.138020748543497,2025-02-27T09:19:04,4.141224268918514,28.05103000915377,1011.0143084037109,54.677855235698495
lion,-1.9488897874959477,30.09847905994074,2025-02-27T13:01:14,13.66316489430345,23.16216368782221,1018.520685363806,63.843779594149275
muledeer,-1.92182034960773,30.041215403101976,2025-02-27T13:09:37,7.657421222183134,18.215852356748897,1019.1301575194584,59.58478881781481
otter,-1.965980546242607,30.03089708331706,2025-02-27T16:03:32,5.3304096330547575,29.413370486782455,1011.6818006449322,70.99615358913373
elephant,-1.9051957018594987,30.107011920856444,2025-02-27T19:31:45,11.455512016922034,23.706994042356,1017.6297865445932,60.08751049144427
horse,-1.9257982026228275,30.10144737076253,2025-02-27T22:42:50,11.237139757413178,19.4541767164515,1012.4955267495236,62.99770026839905
muledeer,-1.9693000170304777,30.12399064387702,2025-02-27T04:55:57,1.0206913226597192,29.11844870409554,1008.3167381677349,60.27254567135512
muledeer,-1.9145369117880748,30.135885321028358,2025-02-27T09:17:12,4.928059878559496,18.720141714390575,1013.9232975930723,66.22414521676203
lion,-1.9491193242114926,30.085764636480995,2025-02-27T02:19:22,2.1785596534778455,23.61826220570427,1017.6413361940369,73.85276851195027
turkey,-1.9087578000727707,30.09287853029806,2025-02-27T04:35:51,6.727381673631285,20.06733996020877,1016.0941504477474,71.61824448269397
elephant,-1.9302290624990481,30.032338216464098,2025-02-27T00:00:00,5.790869438625736,20.860549786562082,1006.0105079708313,73.1099084382713
otter,-1.933865537784769,30.144420334974722,2025-02-27T03:08:50,13.681828952184821,25.437931865267675,1010.2841845652854,51.03741625402646
lion,-1.9614206530018468,30.046077085790433,2025-02-27T06:57:35,12.228440460765357,18.79271756486484,1013.8021716751032,78.96010256225755
lion,-1.9713498475413067,30.057455783896557,2025-02-27T06:38:54,9.4565947364392,23.257289050652965,1010.2759785073293,78.05197970644211
horse,-1.9148341736755237,30.073686202673997,2025-02-27T04:02:13,11.840722686074926,15.038437520830916,1010.6092256555729,52.40201545190281
lion,-1.9883194913480458,30.00249511187396,2025-02-27T23:37:22,12.813342380290345,28.391032715745368,1019.8894024817021,68.9927728830922
muledeer,-1.936568903849504,30.075781088926576,2025-02-27T14:34:54,8.868685596943832,23.064356128637318,1009.5601992521667,63.16680097015333
elephant,-1.9088708239797998,30.078798701086967,2025-02-27T19:28:27,3.251165998170163,17.64107422518537,1016.8885208833017,66.66259783486586
lion,-1.9150103324317482,30.094090458342237,2025-02-27T16:58:31,3.9775156556513536,16.11824627391499,1018.0791307146693,53.43236411804852
muledeer,-1.925670838621644,30.008775818140112,2025-02-27T13:36:02,13.457693712582989,15.63062339738821,1018.0957235251946,54.37166539465147
elephant,-1.9696294148623825,30.001446724256972,2025-02-27T12:49:35,13.643430253329907,29.733981065390104,1013.7652269318863,66.2040537137624
turkey,-1.9345701508664765,30.036360934576273,2025-02-27T08:16:47,0.29427716282496186,20.897915913509912,1017.3263782297959,61.89571718173472
muledeer,-1.9205269665808882,30.036671664452378,2025-02-27T21:23:29,10.808991584475566,28.511552903399487,1019.8004264082596,55.519182944075254
turkey,-1.9822306239142944,30.139245035214806,2025-02-27T01:33:35,1.6214939592243933,23.948108920432624,1015.4431178297456,68.8876155061695
horse,-1.908736531735307,30.077088074830886,2025-02-27T01:23:34,6.571000408966125,28.607867371337303,1018.8612439767904,74.67130483863
muledeer,-1.9208493837757137,30.074876869206282,2025-02-27T02:21:50,11.392419260194622,19.2106191471697,1014.7759784011351,62.85624857903058
otter,-1.919209880430725,30.137232518365355,2025-02-27T05:34:25,7.316343960586384,28.58607800578074,1014.0687182131567,74.9619407341766
lion,-1.9885903176635287,30.095697367536477,2025-02-27T17:24:49,3.972199970487018,26.64197453448965,1014.0901227684781,71.16519033550946
otter,-1.9603253876972637,30.07141305526378,2025-02-27T21:34:18,2.9732459436723784,20.236503944110364,1006.1300072974991,75.08211025302784
turkey,-1.9356790682371574,30.03426412790457,2025-02-27T02:56:06,11.78419340121202,22.967123268379392,1014.2018153853896,61.165714547841766
muledeer,-1.988810973381805,30.087856447739853,2025-02-27T13:31:00,5.122732792479566,28.902610165578878,1018.0440142067356,57.076348947040294
elephant,-1.9088299487147258,30.094287425153254,2025-02-27T10:11:39,11.660814296335603,17.313654552869945,1007.7213780654229,70.9508250164294
muledeer,-1.919202703502732,30.147778404126623,2025-02-27T11:25:13,7.480040128022376,29.78891655508433,1011.8680674698621,65.285784452993
turkey,-1.9840282964387297,30.005308845663627,2025-02-27T04:08:55,4.232633857982886,16.222196651446836,1006.8288833471761,51.67294390014973
horse,-1.9762978582133226,30.14600365268092,2025-02-27T11:49:00,1.6626764431400805,19.31043016869313,1005.4409304284364,57.42738751254465
elephant,-1.910609361023753,30.12752612587021,2025-02-27T22:42:49,9.685951724342473,17.620698281332295,1008.1384332991382,62.09776071883951
otter,-1.9269816559322483,30.067641451538318,2025-02-27T07:06:18,4.379382938802799,22.64740988946798,1016.7028712414456,61.642552926696226
elephant,-1.9522216168969027,30.000737191915803,2025-02-27T03:06:23,12.727636886042584,25.07517596672953,1014.2581403689586,75.80020083317531
turkey,-1.9661199232395687,30.118832809201724,2025-02-27T06:55:17,2.9726313396772714,28.086687724363856,1019.8333737076485,52.00746753783208
horse,-1.9633925431087211,30.032385406006494,2025-02-27T07:15:18,10.006048113140666,21.504432246184905,1008.5349687820279,66.02440325875007
turkey,-1.9360905694375088,30.097641606971482,2025-02-27T13:29:30,2.2633125533909975,15.064628065482907,1017.1829407007077,78.2563807877122
otter,-1.9096333965656502,30.1414179142266,2025-02-27T04:05:54,12.08458970960255,20.665260192830978,1013.4185004662772,53.397733951745444
muledeer,-1.9844550765246052,30.13556778227934,2025-02-27T18:26:36,11.382556162021977,29.141768012438938,1015.9479680508044,67.28480889362595
lion,-1.9106512580064472,30.12468419670627,2025-02-27T05:08:19,0.49481951617529163,28.24153913292271,1013.1489980510446,58.11528686243462
horse,-1.9415883825412765,30.063892741928896,2025-02-27T15:13:55,9.743271093458034,23.270196754505598,1013.0210865465982,71.95776272180237
muledeer,-1.9239836445723866,30.030584795909743,2025-02-27T03:01:30,5.908147695105896,27.660507431242202,1013.4904172048476,53.79324029416929
elephant,-1.9128859680909005,30.089044029663135,2025-02-27T04:40:27,1.8382119512631063,22.838262482556466,1019.4556448132545,57.48293399869718
horse,-1.9213836816907353,30.057093083852436,2025-02-27T13:40:36,14.34708844822431,28.61386634992511,1009.4538773775993,67.8766660961131
turkey,-1.9193742551398913,30.108108781197664,2025-02-27T21:35:13,10.436839854023795,25.598493468625357,1017.2520298638034,64.63677584844771
horse,-1.9735518434231498,30.02114478802529,2025-02-27T00:01:05,7.914959116600755,24.84969598840877,1010.4171993388543,75.79044182322858
lion,-1.9586098022752512,30.061295009350882,2025-02-27T11:14:33,8.004572263559592,15.32338594756462,1016.5984296530929,52.230079724812306
turkey,-1.9571171643296326,30.024392231618034,2025-02-27T19:56:09,1.7710392289433003,19.55799779394978,1011.3112595053492,61.92671341497344
horse,-1.932653300156501,30.017495519915354,2025-02-27T21:36:30,11.98917373970714,15.1330959550775,1015.1594992669429,59.70915724822673
elephant,-1.937598091714288,30.084326035387985,2025-02-27T22:32:17,1.282935894211243,19.255329340970114,1012.3166539513397,58.77727816732749
otter,-1.9294493261854884,30.03740052556919,2025-02-27T08:55:27,2.158923535362212,22.446491344303464,1007.2077757798368,56.24518449353475
elephant,-1.965307597088362,30.060813614000967,2025-02-27T08:49:57,4.700522624314509,28.814188020376314,1010.188117875512,64.53811037660472
muledeer,-1.9422395282619207,30.00691400436843,2025-02-27T19:01:25,9.843139828551683,22.541937666784776,1012.4294825164266,75.4380681807431
horse,-1.9296901686321564,30.060878313442764,2025-02-27T20:06:37,4.985910086301267,16.597100573750307,1007.1440398667795,66.12153924170866
elephant,-1.971707896065747,30.129664346667273,2025-02-27T23:01:34,9.529059726275138,23.809418029736484,1008.4465554270807,70.14843268244279
lion,-1.9631248903352756,30.124338991320986,2025-02-27T08:54:20,10.262721602600323,22.99147412436673,1014.0155675001947,60.70917503986509
muledeer,-1.9483213463113545,30.096582178335172,2025-02-27T19:20:37,14.310791049239011,18.61009225979859,1018.7137983108486,61.162485409524365
horse,-1.90829299808626,30.04874235669214,2025-02-27T07:40:13,10.595497130162407,24.82537772307867,1018.4962486943211,58.236814675592306
otter,-1.9731686047887014,30.067543608252834,2025-02-27T05:42:20,3.6347709621836715,27.712945527332863,1011.0012266983802,59.88539046207471
elephant,-1.9400327942494902,30.119093602996024,2025-02-27T00:30:32,0.913560968742807,16.745507022952648,1019.289956234199,74.52832335025398
lion,-1.9697445713069972,30.074700284385717,2025-02-27T02:15:59,1.054667688497633,19.727375838988326,1005.3925059461214,53.0190627304167
muledeer,-1.9794276674798978,30.06420346442413,2025-02-27T16:32:23,1.4532467567026393,22.99112453689063,1018.0863314874632,76.3012262276993
otter,-1.9575288949412346,30.127335213541212,2025-02-27T17:17:13,13.89389354794265,17.64342103343563,1013.9368118112467,53.06655764891361
lion,-1.9418173707661213,30.063238311854686,2025-02-27T18:19:01,0.06608448963951075,18.494330836984076,1011.0126341436185,51.46263475183629
horse,-1.976758957180434,30.080781677786504,2025-02-27T03:02:36,0.6883531925356356,28.26538327406783,1009.6800115795253,62.051462076588294
turkey,-1.9264294573462095,30.120768467365966,2025-02-27T13:32:22,8.975908257331126,19.15194446749998,1011.0754808489136,63.017665937337085
horse,-1.9127466150088621,30.014458030416584,2025-02-27T19:52:16,9.44818463413497,29.001003051655633,1005.867901145725,66.65947763174839
lion,-1.905448567138368,30.043964558668232,2025-02-27T14:57:19,8.615465455677244,24.126056894633916,1011.4902501956133,51.09365640767457
lion,-1.904644517262232,30.134877188799354,2025-02-27T21:04:42,9.03409134711012,20.804090379998716,1009.2439000784344,58.292546392724496
lion,-1.9441254241923176,30.12735950162471,2025-02-27T20:42:22,12.201144086350924,19.745017912055598,1011.7786072213714,71.38006316313063
elephant,-1.9491575763831237,30.073526226893296,2025-02-27T20:22:56,4.407878473620651,15.064473163978473,1005.9389537317377,74.6900845067336
horse,-1.908967516503656,30.008566822634187,2025-02-27T12:49:25,9.663131200759194,15.37972399859307,1007.6467043927178,59.71446851067992
lion,-1.9441733798471246,30.095429760524464,2025-02-27T23:51:50,12.807336485945093,22.153367082213457,1018.9484641020665,76.10168367597352
muledeer,-1.9071866922721536,30.075419615969995,2025-02-27T20:29:51,13.765454871510048,19.36233166815356,1010.7762961209125,63.75982117495495
horse,-1.9872152117415096,30.097948610075505,2025-02-27T14:55:37,4.5848181151358816,27.257414419224496,1006.7660921089616,63.08607019162306
horse,-1.975883821007573,30.005196714255035,2025-02-27T15:57:04,7.291283780427419,20.602103672989692,1005.1817232862411,53.923718160362334
horse,-1.9802002205377354,30.014841814574925,2025-02-27T06:23:25,1.2827895977884618,23.282199383563785,1015.9760415136448,56.20036617434515
lion,-1.9443460692245236,30.002719872175774,2025-02-27T00:13:44,6.716842671533798,17.381868453786904,1006.7519114872259,56.970052118973136
muledeer,-1.9089657917576854,30.121928533073334,2025-02-27T03:32:44,5.451473276614225,23.590938293283564,1010.469339070105,54.6562717820528
lion,-1.9810347200246954,30.058536369658587,2025-02-27T18:00:03,12.741681967744972,24.22988022155611,1012.3485071697554,61.376069204380784
turkey,-1.9569857565412645,30.031270298932714,2025-02-27T23:32:56,7.547893647523524,21.433814228733496,1014.3942951226207,75.45417797932973
turkey,-1.968118624565253,30.04506730209602,2025-02-27T03:47:46,13.336264692868344,25.00916572201001,1010.8501074234713,77.7997693178201
elephant,-1.9362723349067505,30.019520724187256,2025-02-27T11:02:36,11.198209041386512,16.044846228866145,1017.9283950065303,64.66381243257906
elephant,-1.9288999165139036,30.09605798107241,2025-02-27T17:01:06,9.232151568306717,18.404329261166698,1014.353869004249,55.0005629201516
turkey,-1.9615087812902228,30.093870312267743,2025-02-27T15:55:12,6.217521309169542,17.909768171273207,1010.9525651633921,62.93251871663439
turkey,-1.907818803280536,30.07894265911492,2025-02-27T08:58:59,6.775328986923107,18.842780609033703,1011.35640278323,51.78062709117916
horse,-1.963647014341151,30.012164624800064,2025-02-27T18:13:26,8.169765139833283,27.63568186371503,1012.1138518267869,74.75152934578358
lion,-1.9777268142797744,30.05088172619991,2025-02-27T19:38:11,1.051223656099901,22.92244382657522,1005.5000794272548,56.966587634490025
turkey,-1.9587582131494894,30.03302528652931,2025-02-27T19:35:48,13.714154064815553,24.453889041111232,1019.0544090288881,69.10925736651976
elephant,-1.9385563293249835,30.098928022368195,2025-02-27T18:42:09,5.775290089744238,26.689001639161717,1014.8207687710437,72.83103379044545
muledeer,-1.9610792081071553,30.148329584256075,2025-02-27T15:44:37,11.945039460861157,20.214986257746858,1012.832767342712,78.78874245706632
elephant,-1.956808287835717,30.078082582504262,2025-02-27T04:25:25,13.818942352231785,17.143120959789208,1016.0621344969612,73.07522912474136
elephant,-1.9332938202812662,30.020373521511424,2025-02-27T06:34:03,7.57818913080821,26.373987035801683,1015.1941870644139,63.64032565670595
turkey,-1.9365447044659905,30.05426961600293,2025-02-27T01:13:52,9.609479652926108,22.48171887829069,1018.0217763808523,72.6142494543825
turkey,-1.952477180593881,30.115984539143874,2025-02-27T17:28:44,3.9321372198818323,17.099035309810645,1012.3874521643271,77.03538191638583
turkey,-1.9322907192829086,30.016896981783084,2025-02-27T16:45:11,11.119397936003072,29.73808373518571,1005.8234817761686,52.59227965376232
horse,-1.9015049855952855,30.010789446106436,2025-02-27T12:23:12,1.7195780221560697,20.52892868782199,1011.5619502589911,76.8400447028528
lion,-1.9767355880169388,30.005784639383343,2025-02-27T23:46:28,2.671743837159391,17.62829008520874,1014.1362303954604,59.334804742359154
turkey,-1.9089153564597952,30.035812229636946,2025-02-27T09:20:39,3.3904021414495182,18.486527877553662,1007.5300486169413,50.60252346285463
lion,-1.9286685676381912,30.149761720210993,2025-02-27T15:41:31,14.691380425624686,27.509900221562305,1019.3505810727203,58.77410050307959
turkey,-1.98577039389856,30.008484738401624,2025-02-27T21:38:37,6.882307694615257,19.12948952060088,1019.3641059562308,75.98823755716879
muledeer,-1.969931825143569,30.068040838745468,2025-02-27T19:10:03,3.79236224707288,29.330451485570862,1006.8650629831204,76.32366428194882
horse,-1.9508456462560295,30.10676081654634,2025-02-27T09:54:01,4.294778324121293,16.679292005779562,1007.933899971975,58.484061780332134
elephant,-1.9528694826867345,30.083322353888697,2025-02-27T10:46:48,5.066869366250887,20.90900503491944,1018.5347490693337,62.39367822328471
lion,-1.9511003309561274,30.11232492218087,2025-02-27T20:00:35,1.7993326962915828,28.71297136215847,1007.4726403644424,57.8547505495709
elephant,-1.932828503618011,30.083786198160286,2025-02-27T18:16:17,10.288765186189519,26.95470252177228,1012.927553127007,56.79687014182055
horse,-1.960705446073086,30.059197493883673,2025-02-27T10:52:20,9.400032257224598,16.435722400346666,1008.2135294577145,77.46849984439274
horse,-1.9427027356737463,30.108815254789484,2025-02-27T15:00:07,10.081947064434322,26.817866114277543,1012.5150355491348,65.51568494573128
otter,-1.9258947345120296,30.123906500699142,2025-02-27T22:52:47,8.678530067173632,26.88112374156058,1005.3894913902715,64.17099257367364
horse,-1.9503426721483503,30.012233362681222,2025-02-27T21:28:47,6.916615411986474,15.910691369161166,1012.5226044033179,56.29954940033545
muledeer,-1.9710722334210802,30.143628126099586,2025-02-27T07:14:21,1.3084389080791503,20.008015026597022,1006.4067991462131,62.32484024962882
horse,-1.9548482890297836,30.03164474748522,2025-02-27T01:55:55,3.455111185314073,28.86172132822606,1009.5873582354048,54.63560148952861
lion,-1.9777286777580574,30.019400620171396,2025-02-27T22:00:45,12.875879752527986,25.636548217534376,1010.4268497264056,54.27773122199076
otter,-1.9835011515570404,30.039701066469476,2025-02-27T19:28:54,5.105446194624041,28.874766672514184,1015.6347766755844,78.9438528709911
otter,-1.942005269229889,30.09735200413912,2025-02-27T17:18:26,6.447045972229253,17.239177957532235,1018.0133712438297,69.53844914143797
lion,-1.9702324471088881,30.00012433901422,2025-02-27T04:42:01,5.166555174555092,18.252783974244316,1009.9645272459646,56.084319669977525
horse,-1.966126181345069,30.03087824954053,2025-02-27T17:41:32,13.186787551042103,29.936687370722108,1017.8924835470165,62.816211994817465
lion,-1.9493015283636945,30.12556532522716,2025-02-27T02:20:15,12.644677338321149,26.634001378949414,1018.0495182864838,52.872906249166164
elephant,-1.9811240501761733,30.033871162458492,2025-02-27T08:16:34,13.805505597710857,27.161632241673438,1017.7601721457204,70.1993389140647
horse,-1.9808289495748737,30.126057233689913,2025-02-27T08:47:12,5.70854687211329,24.20101876229571,1005.8656790963804,73.21402045782524
horse,-1.9727464639442243,30.07396787568215,2025-02-27T10:20:37,5.761068597069956,24.11809735745559,1011.4588273127717,76.83126218844555
elephant,-1.9484676229344084,30.07475733819213,2025-02-27T14:26:27,11.51216182273632,27.053313978325694,1015.3191532459194,63.62731822448082
lion,-1.9893701653770528,30.08197136602375,2025-02-27T05:14:12,11.145449455680255,27.60414965858118,1009.2303651851197,67.28409942509701
lion,-1.9523307536811967,30.119475871120034,2025-02-27T01:27:58,11.173189733931098,17.099380813728256,1006.6251143101413,50.342823235692975
elephant,-1.9682094454519807,30.07769665937228,2025-02-27T22:38:36,14.808151068101424,18.590842125966706,1015.2372254140456,63.40522517530574
muledeer,-1.921933469305491,30.00110668420224,2025-02-27T08:37:30,4.9023023248758735,23.47964540788047,1010.8875363469762,66.87406939984717
horse,-1.9403328625087097,30.108948590942898,2025-02-27T01:00:34,8.958489793538842,27.677147922947412,1009.8213032589165,58.469024221737975
otter,-1.9277955169226904,30.131027241332617,2025-02-27T22:08:42,14.83548616585146,20.574065240521982,1011.9475215401394,78.2500990126611
turkey,-1.936647708702412,30.045150119209065,2025-02-27T04:59:03,10.896993063410774,28.667720518120042,1016.1699782252693,69.88076971538979
lion,-1.903262786211664,30.10448974234316,2025-02-27T05:33:54,12.627053540651112,29.882510724353875,1006.0944974146599,78.95661594721585
muledeer,-1.9590641608277473,30.095192205039933,2025-02-27T07:41:10,7.26926674896969,15.899639791171158,1011.6336167811239,74.61312690677988
elephant,-1.942440966703333,30.103824497616706,2025-02-27T18:18:57,6.8978260201942305,21.217608307713903,1014.306112365197,60.067837943115336
turkey,-1.9510827314593069,30.038814029765216,2025-02-27T11:13:44,8.582611626891312,19.695562185749136,1015.7716598702539,53.51795925899231
horse,-1.970089313166116,30.00970658601933,2025-02-27T20:10:16,10.56202719310963,18.989826912429407,1016.4933823101655,76.52169948263594
muledeer,-1.9180615079283783,30.051885866858193,2025-02-27T16:24:46,0.4725460333124831,17.538499378010343,1011.2248767094354,69.45237987639767
horse,-1.9570073446698864,30.091887555242806,2025-02-27T14:49:10,0.2928376890848061,18.44053128981949,1007.2006690563846,79.84934223733018
otter,-1.9488509532587033,30.129374614446597,2025-02-27T14:57:33,11.177966850600118,19.61542097053585,1005.1530735882035,75.26243083267164
muledeer,-1.9273558437543592,30.075976432164673,2025-02-27T08:22:03,5.598188174884374,23.910953573397478,1011.2274387099628,53.99367547664331
lion,-1.9382177997995453,30.14124355558848,2025-02-27T10:32:54,1.21518864979062,16.44101814998096,1005.611473674562,59.40505166758366
horse,-1.9731528028414687,30.036328704571602,2025-02-27T08:52:39,5.731952361787673,26.848760484445712,1014.4766715910198,78.80117002149117
turkey,-1.957033964381076,30.050600094859416,2025-02-27T12:39:50,1.6048391213415114,18.98000131905694,1006.3760765436956,58.20410808725953
otter,-1.968186437429051,30.017599724326335,2025-02-27T03:19:35,5.5330890328141145,27.42903629814742,1006.9838830879575,53.86027594381719
turkey,-1.96968540667641,30.116083914255093,2025-02-27T09:28:20,3.6153784938497084,16.35084166314058,1013.232667650109,75.12979027425948
muledeer,-1.9478845403228444,30.10994149367068,2025-02-27T20:21:21,8.738105541838397,18.34267442486416,1010.7400269097284,51.790431072076615
otter,-1.9231178860646283,30.146092237559383,2025-02-27T08:52:29,7.374089183869785,26.23406500653189,1019.1326793309165,57.19884995945964
lion,-1.9729103559541652,30.01306944216679,2025-02-27T08:54:04,7.338260169365189,27.53415087348185,1013.7971528898628,64.01695165667346
turkey,-1.9714086066158516,30.02287508407751,2025-02-27T04:23:46,13.48196719151768,15.608004945045078,1008.2915488532129,62.00441954260689
lion,-1.900079471009131,30.115363699742367,2025-02-27T07:29:38,1.64611342495302,17.85109343857176,1005.1693317317538,70.66553518683024
elephant,-1.9397292448021135,30.147014947929126,2025-02-27T00:44:09,0.881493763499257,24.309233706445497,1009.0227325809678,61.56934202797105
otter,-1.954836553577338,30.038710691264974,2025-02-27T10:42:12,5.017210459692883,25.56537679455375,1009.7856216227563,55.44998753021799
elephant,-1.9789992841210207,30.007674189018836,2025-02-27T15:38:18,2.458846676087819,25.735818967688246,1007.0188584367462,51.91936299275722
otter,-1.9703568647675118,30.092364062807246,2025-02-27T21:58:12,5.168462595090084,15.070449819197847,1014.1907636272979,75.69142965728368
elephant,-1.9523174833412953,30.001120014960424,2025-02-27T11:30:38,9.762788966447173,25.80693746912446,1017.5424873141385,71.02032204997867
otter,-1.9265965563953653,30.060886127659238,2025-02-27T04:37:28,12.160369945273024,15.195787961590598,1011.2904168530698,54.14489507077196
lion,-1.9428468636375464,30.11817563093571,2025-02-27T01:07:07,10.57768190442703,16.81938493209795,1012.7090377329698,60.31272916934018
muledeer,-1.9105174901289426,30.132479547313423,2025-02-27T18:21:34,0.7495862667752257,18.40900795505759,1013.039068662732,75.56645694299993
elephant,-1.9449784724659003,30.085799291657974,2025-02-27T02:48:43,7.960665503761931,18.054074043190518,1014.0769355629994,78.23790855851628
otter,-1.940278799992455,30.010175766069423,2025-02-27T08:17:23,1.2071586508773025,29.765857533541592,1013.9540557347875,53.16002639845341
horse,-1.9845680886597115,30.13618129566313,2025-02-27T17:46:18,14.709445605464195,20.72431287333871,1011.2417801408136,71.16894273537568
muledeer,-1.906817917902372,30.073451614645048,2025-02-27T04:58:11,1.2142266746257557,26.40389488916606,1019.8301900537201,75.10559486125132
otter,-1.9803590561461728,30.117930977941526,2025-02-27T19:37:03,6.478593473739878,27.496666148911423,1007.4841611223341,76.90501638143073
otter,-1.9878216046615782,30.125415787591688,2025-02-27T17:41:22,13.381918567145553,26.76607022691196,1013.3739532816202,75.3994185446016
otter,-1.9791625377157618,30.08880096053389,2025-02-27T07:10:31,14.182708359834567,21.23257822261065,1006.190529370392,67.34576918539238
elephant,-1.908988635957297,30.12049591966787,2025-02-27T00:56:52,14.94949302434372,27.769525882931475,1018.8253757063461,57.24984428580386
